Sprint_ID,Sprint_Number,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP7393,32,42.35,30.44,71.88,6.07,35.51,1.65,-0.31,0.6,Alice,54.23,36.52,44.64,4.72,1.6,126.29,0.47,ISS3817,Bug,Medium,4.79,7.36,Write tests,9.35,43.92,31.73,0.04,2.57,0.17,API integration,Critical bug,UI,3.73,4.64,Alice,9.61
SP6604,28,39.28,27.86,70.93,5.33,47.5,0.54,2.89,0.72,Grace,20.6,35.86,34.87,4.15,1.29,116.13,0.49,ISS1903,Task,Medium,6.04,4.89,Add feature,4.18,44.52,42.57,0.16,0.7,0.03,Update UI,Performance issue,Bug,5.81,10.48,Henry,12.44
SP3223,10,27.45,15.49,56.43,6.4,64.51,0.62,6.91,0.45,Eve,34.68,37.71,34.58,8.99,3.34,111.63,0.45,ISS2339,Task,Medium,2.03,7.22,Add feature,6.46,33.95,48.57,0.89,1.11,0.08,Code cleanup,Critical bug,UI,5.59,7.2,Grace,7.64
SP6204,32,55.76,35.68,63.99,1.26,50.03,2.18,-0.18,0.58,Henry,29.06,50.03,41.09,6.54,2.74,94.98,0.49,ISS8858,Task,High,1.0,5.21,Update UI,1.0,39.92,48.79,0.22,0.8,0.08,Database migration,Regression fix,Testing,3.55,9.83,Alice,15.11
SP6520,27,47.61,34.22,71.88,3.82,45.77,0.95,1.6,0.62,Henry,37.39,38.71,36.13,6.76,0.65,83.33,0.38,ISS1247,Story,Low,1.0,5.43,Refactor code,3.93,45.17,51.12,0.58,0.36,0.0,Security patch,Performance issue,Feature,5.27,4.3,David,17.44
SP5403,32,54.64,53.63,98.15,8.66,44.63,0.23,-2.0,0.72,Alice,48.34,36.81,33.6,5.19,2.44,117.72,0.54,ISS4149,Story,Medium,3.98,4.43,Update UI,5.12,47.17,43.43,2.08,0.03,0.12,Security patch,Regression fix,Backend,8.88,8.31,Henry,11.07
SP6179,14,58.65,43.22,73.69,7.66,42.99,0.03,4.29,0.57,David,37.63,31.8,63.77,6.21,0.0,110.28,0.42,ISS8034,Bug,Medium,1.51,1.74,Refactor code,3.53,45.23,43.71,1.75,2.41,0.14,Fix bug,Tech debt,Refactor,4.68,6.29,Grace,14.45
SP5505,36,36.37,22.98,63.18,4.09,56.38,0.45,7.41,0.45,David,50.85,34.89,36.83,6.9,0.9,102.9,0.35,ISS2989,Bug,High,4.11,5.89,Fix bug,10.48,22.07,44.03,0.41,0.21,0.0,Add unit tests,Performance issue,Testing,1.0,6.24,Eve,9.75
SP9556,30,63.48,61.53,96.93,2.06,46.41,0.24,-0.75,0.6,Grace,49.96,33.51,47.57,6.14,3.79,128.83,0.45,ISS5764,Story,Low,1.0,7.38,Write tests,5.23,47.98,33.65,0.08,0.36,0.2,Code cleanup,Critical bug,Refactor,2.04,2.68,Alice,11.11
SP1267,16,39.41,32.96,83.63,6.91,41.01,2.19,-1.19,0.77,Bob,40.6,37.89,41.54,2.55,2.48,96.86,0.35,ISS2167,Bug,Low,7.04,5.85,Add feature,12.96,40.64,51.93,0.03,1.27,0.0,Resolve blocker,Critical bug,UI,6.4,5.84,Grace,18.08
SP1974,34,51.63,42.3,81.93,4.66,65.0,0.26,6.62,0.65,Henry,39.3,33.98,41.76,6.08,0.0,101.87,0.44,ISS1240,Task,Medium,1.0,3.96,Performance fix,1.0,44.18,42.55,0.47,1.51,0.12,Develop feature,Critical bug,UI,4.9,6.97,Alice,18.69
SP8947,37,40.66,37.41,92.01,5.1,51.11,0.22,-1.8,0.74,Eve,27.13,42.08,39.4,3.69,1.49,108.15,0.45,ISS7328,Story,Low,1.19,3.52,Add feature,1.6,39.48,45.38,1.58,0.52,0.0,Security patch,Tech debt,Bug,6.31,2.47,Grace,16.86
SP3868,30,67.66,42.85,63.33,3.28,49.23,1.53,3.96,0.41,Grace,39.37,43.8,38.89,2.0,2.58,119.98,0.5,ISS5304,Bug,High,1.26,5.04,Refactor code,4.06,33.86,36.05,0.22,0.05,0.0,Add unit tests,Critical bug,Feature,7.09,5.47,Grace,6.61
SP2996,11,61.73,42.09,68.18,5.41,38.89,0.14,0.88,0.49,Grace,51.3,49.19,33.37,6.31,1.62,118.72,0.49,ISS2580,Task,High,1.36,2.99,Update UI,3.97,34.83,34.54,0.04,1.51,0.1,Resolve blocker,Tech debt,Feature,8.57,7.73,Carol,16.85
SP8342,6,43.19,31.24,72.33,4.58,50.36,0.48,-0.51,0.54,David,29.76,33.65,31.51,7.3,2.05,102.03,0.4,ISS5215,Bug,Low,14.76,7.73,Write tests,14.91,47.63,48.08,1.83,0.08,0.13,Refactor module,Critical bug,Testing,4.22,4.37,Frank,5.12
SP1803,11,37.81,28.93,76.51,4.04,59.71,1.76,-2.0,0.65,David,32.14,51.51,32.24,9.09,3.83,104.45,0.52,ISS4400,Story,Low,3.75,5.78,Update UI,3.3,49.78,58.4,0.05,0.47,0.0,Improve performance,New module,DevOps,1.0,5.53,Grace,21.23
SP6434,17,34.34,31.46,91.61,3.19,55.98,1.59,1.22,0.67,Alice,26.21,48.63,34.72,7.56,2.47,86.35,0.46,ISS7658,Task,High,1.0,8.69,Update UI,9.43,32.42,50.47,1.82,2.88,0.19,Add unit tests,User request,DevOps,2.6,8.23,Eve,16.6
SP1269,31,43.88,33.05,75.32,5.22,37.33,0.29,1.73,0.74,Carol,28.32,23.99,28.52,2.0,4.12,119.5,0.59,ISS3853,Bug,High,1.56,6.68,Update UI,7.04,38.31,43.01,1.03,0.91,0.03,Database migration,Performance issue,UI,9.96,10.61,Eve,12.83
SP5004,19,59.61,46.64,78.24,5.84,53.84,1.27,1.73,0.74,David,22.67,40.43,47.38,5.77,1.89,89.48,0.42,ISS5273,Task,High,1.27,3.14,Refactor code,4.65,41.12,46.36,0.75,2.53,0.17,Fix bug,New module,Testing,3.48,5.57,Grace,8.15
SP9383,6,62.11,39.04,62.86,5.46,48.33,2.76,3.79,0.54,Alice,36.16,40.48,31.76,3.7,2.31,89.9,0.39,ISS3214,Task,High,3.7,3.62,Update UI,5.28,39.54,33.02,0.96,0.43,0.15,Resolve blocker,Regression fix,Feature,13.12,8.58,Carol,9.79
SP4510,38,52.06,44.86,86.17,3.77,38.85,2.69,3.42,0.44,Eve,49.34,46.03,23.56,7.73,1.91,108.22,0.6,ISS3016,Bug,High,11.84,5.18,Refactor code,22.14,44.24,29.74,3.0,0.04,0.27,Refactor module,Regression fix,Performance,1.0,4.88,Carol,14.58
SP7931,13,46.48,28.51,61.34,5.5,40.6,0.21,6.33,0.52,Alice,37.69,34.39,32.53,7.16,2.47,90.81,0.35,ISS7694,Story,High,2.27,6.88,Update UI,5.3,31.49,48.5,0.12,0.82,0.0,Develop feature,Regression fix,Refactor,1.08,6.78,Alice,4.57
SP7260,4,53.68,30.13,56.13,4.89,23.36,0.79,10.69,0.35,Bob,38.39,46.22,45.39,6.8,1.15,84.48,0.42,ISS5689,Story,Medium,2.53,1.0,Add feature,6.1,20.92,40.04,0.28,2.06,0.12,Security patch,Regression fix,Feature,4.74,7.64,Alice,10.43
SP3348,25,35.63,29.03,81.48,3.02,61.87,0.73,4.39,0.67,Henry,33.37,59.83,38.82,3.96,3.63,87.75,0.53,ISS6335,Bug,High,1.0,2.03,Write tests,2.52,43.99,36.36,0.9,0.66,0.17,Add unit tests,User request,Performance,1.0,7.14,Carol,19.14
SP9573,23,53.17,48.96,92.08,1.61,31.85,1.02,5.64,0.59,Carol,43.65,21.9,34.03,5.19,1.34,108.35,0.43,ISS3602,Bug,High,1.88,6.55,Fix bug,3.42,39.79,42.26,0.44,0.79,0.03,Database migration,Tech debt,Performance,6.17,6.51,Henry,12.75
SP2023,7,42.18,31.33,74.28,3.69,47.97,3.19,1.03,0.64,Frank,32.28,50.49,37.83,7.39,1.78,104.49,0.49,ISS7338,Task,Medium,7.5,5.11,Refactor code,10.71,50.48,40.4,0.85,0.73,0.16,Code cleanup,Tech debt,Security,2.92,6.71,Bob,10.43
SP3712,5,37.69,25.51,67.68,8.29,42.14,0.5,6.19,0.74,Bob,43.6,28.19,27.02,6.5,0.0,88.68,0.21,ISS8171,Task,High,1.13,4.42,Performance fix,3.16,51.57,38.87,1.13,2.81,0.28,Security patch,Regression fix,Backend,2.14,3.49,Eve,13.14
SP8314,14,40.38,27.88,69.04,7.1,59.63,3.41,7.65,0.59,Frank,34.9,43.13,31.48,5.39,1.95,85.55,0.49,ISS5427,Bug,Medium,8.41,1.78,Update UI,14.22,38.01,38.94,0.93,0.68,0.0,Code cleanup,User request,Testing,11.06,2.56,David,15.82
SP8326,37,37.23,31.54,84.72,5.37,53.01,1.39,5.73,0.53,Frank,35.01,38.25,41.29,2.77,1.28,88.83,0.35,ISS7391,Bug,Low,21.7,4.9,Update UI,22.81,35.97,43.18,1.15,0.97,0.0,Add unit tests,Regression fix,DevOps,1.0,7.83,Eve,12.78
SP7891,32,55.57,42.88,77.16,1.43,47.28,0.1,6.18,0.51,Bob,42.86,35.18,42.28,7.54,3.05,93.29,0.39,ISS6294,Task,High,2.63,4.58,Write tests,3.71,36.96,42.92,2.1,1.33,0.0,Fix bug,New module,Security,12.37,8.44,Grace,11.8
SP8859,15,59.93,39.92,66.61,6.24,60.07,0.57,3.99,0.58,Henry,40.74,32.56,32.15,7.16,3.64,93.09,0.45,ISS9536,Story,Medium,7.32,3.95,Update UI,9.65,50.69,46.48,0.26,0.03,0.0,Load testing,Tech debt,Bug,3.79,7.4,Carol,5.71
SP1852,2,46.62,41.31,88.61,2.78,80.0,0.87,3.03,0.72,Eve,47.16,49.21,41.41,4.17,3.21,112.06,0.55,ISS7113,Task,Low,9.48,1.74,Refactor code,4.93,39.39,39.64,0.33,0.44,0.03,Fix bug,Critical bug,Backend,16.43,7.51,Carol,11.14
SP7642,26,53.15,45.62,85.83,6.09,66.7,1.01,-2.0,0.68,Frank,43.02,41.78,48.95,6.61,0.83,113.73,0.41,ISS3793,Bug,High,1.0,1.51,Write tests,1.0,37.29,38.4,0.66,2.5,0.11,Improve performance,Regression fix,Feature,5.77,6.16,Carol,7.41
SP4791,6,45.3,38.19,84.3,5.62,42.03,0.26,9.43,0.53,Carol,42.69,42.67,29.41,8.03,2.49,98.72,0.54,ISS3766,Bug,Medium,2.64,5.52,Write tests,7.07,55.32,38.87,0.18,0.3,0.26,Improve performance,Regression fix,UI,3.39,4.92,Grace,15.06
SP1755,40,38.57,29.46,76.38,4.23,38.86,1.26,4.37,0.63,Grace,37.25,40.77,35.99,3.26,3.99,125.42,0.57,ISS6045,Task,Low,1.0,3.76,Performance fix,4.58,34.04,46.49,0.25,0.09,0.0,Code cleanup,Critical bug,Bug,23.02,3.73,Henry,11.13
SP4245,10,47.6,37.3,78.36,6.88,71.51,0.71,6.61,0.64,Frank,36.51,23.27,35.63,7.51,3.01,65.19,0.31,ISS7870,Story,Medium,2.08,5.94,Update UI,3.96,18.48,49.46,0.72,2.8,0.18,Database migration,User request,Backend,5.48,3.0,Bob,8.42
SP3041,40,51.02,35.43,69.44,1.79,41.85,0.17,3.43,0.54,Henry,52.07,45.91,36.3,7.86,2.5,89.98,0.45,ISS9008,Task,Low,2.38,6.98,Write tests,5.62,38.75,38.52,0.72,0.33,0.04,Develop feature,User request,Performance,9.27,5.38,Henry,6.42
SP1591,39,39.19,32.19,82.14,4.07,20.0,1.33,0.91,0.5,Carol,43.43,59.61,57.16,3.22,2.36,117.98,0.51,ISS1743,Task,Low,7.18,6.94,Fix bug,7.36,51.73,25.56,2.17,0.98,0.41,Fix bug,Tech debt,UI,5.59,6.13,Grace,10.9
SP2880,16,50.68,38.99,76.93,3.13,31.17,0.59,5.52,0.51,Bob,38.49,24.31,31.24,2.85,2.48,100.55,0.45,ISS6608,Story,High,14.78,3.64,Add feature,22.91,29.1,32.04,0.21,0.54,0.0,Improve performance,Critical bug,Security,7.19,7.8,Alice,8.73
SP1042,37,35.81,31.56,88.13,4.36,43.01,0.48,4.14,0.75,Alice,46.14,31.53,44.58,4.58,2.54,90.58,0.36,ISS2555,Task,High,7.19,4.8,Refactor code,9.48,27.84,32.3,2.52,0.39,0.09,Develop feature,Critical bug,UI,3.73,4.19,David,9.86
SP1584,27,68.9,63.23,91.77,5.77,33.84,0.01,-0.74,0.61,Alice,48.02,43.85,34.22,5.24,2.36,104.58,0.29,ISS8479,Task,Medium,3.77,5.27,Performance fix,4.88,51.73,38.52,0.09,2.98,0.18,Improve performance,Regression fix,Performance,8.22,5.25,Eve,7.14
SP4342,3,55.3,49.57,89.64,7.01,27.51,0.06,0.19,0.74,Eve,35.09,53.86,35.82,5.71,0.34,108.6,0.36,ISS7038,Bug,Low,1.94,7.76,Fix bug,7.35,35.75,49.15,0.88,1.94,0.04,API integration,Performance issue,Testing,7.11,4.65,Eve,14.27
SP9448,25,50.05,37.25,74.43,4.81,43.14,5.0,-2.0,0.55,Grace,32.02,36.95,48.87,5.24,1.35,125.23,0.5,ISS9850,Task,Low,10.84,2.07,Update UI,10.46,41.49,53.21,0.83,2.3,0.19,Update UI,User request,Refactor,6.53,4.92,Bob,14.39
SP9571,1,49.2,44.86,91.18,8.86,37.34,0.67,1.61,0.66,Carol,42.93,41.06,51.42,6.35,4.1,104.91,0.44,ISS7174,Story,Medium,1.0,4.08,Refactor code,1.0,31.91,41.74,0.98,1.05,0.0,Refactor module,Performance issue,UI,8.08,5.76,Grace,17.36
SP8692,32,35.84,26.41,73.69,3.35,56.2,0.9,10.67,0.61,Grace,33.8,42.87,42.12,10.67,0.0,109.0,0.42,ISS2650,Bug,Low,1.62,2.35,Performance fix,1.0,29.91,38.51,0.47,1.12,0.03,Refactor module,Tech debt,Security,10.71,6.78,Alice,12.03
SP1181,2,44.5,31.68,71.19,2.51,48.2,0.45,4.07,0.74,Eve,33.02,35.62,36.32,11.64,0.89,123.22,0.42,ISS5997,Story,Low,1.85,5.79,Refactor code,2.68,36.75,37.5,2.41,0.6,0.0,Refactor module,Performance issue,DevOps,15.38,4.27,Alice,7.71
SP9721,29,40.42,30.08,74.42,2.13,21.69,1.5,5.12,0.52,Bob,51.44,48.78,42.84,6.37,0.66,91.71,0.38,ISS7251,Story,Medium,4.55,7.66,Add feature,11.62,45.24,50.5,2.0,0.28,0.04,Database migration,Critical bug,Bug,1.0,4.95,Eve,14.05
SP9528,34,35.97,28.86,80.23,6.57,47.76,1.73,2.0,0.63,David,39.56,37.45,34.32,6.56,0.44,99.74,0.38,ISS9921,Bug,High,1.7,5.91,Refactor code,5.31,33.05,56.35,0.86,0.27,0.0,Load testing,Critical bug,Bug,24.09,4.7,Bob,9.32
SP9915,16,46.33,28.45,61.41,4.27,43.68,1.41,0.94,0.48,Carol,43.26,52.22,32.66,5.51,1.36,97.86,0.42,ISS3250,Task,High,1.0,6.31,Fix bug,5.93,63.01,49.96,1.1,0.25,0.14,Update UI,Tech debt,Backend,8.76,4.77,Frank,5.13
SP6030,21,39.28,33.18,84.47,8.56,46.27,0.44,4.02,0.79,Frank,38.06,39.32,48.46,2.94,2.65,91.82,0.45,ISS3237,Bug,Medium,10.24,2.18,Fix bug,11.02,31.54,34.32,1.8,0.37,0.06,Security patch,New module,Performance,4.84,6.63,Grace,13.72
SP7171,22,48.97,35.94,73.39,4.38,30.77,0.03,2.2,0.72,Eve,33.49,30.57,48.22,9.88,1.06,93.3,0.38,ISS6342,Story,Medium,7.66,5.83,Performance fix,11.82,37.98,47.18,0.26,0.26,0.0,Refactor module,Critical bug,Security,2.24,8.25,Eve,9.8
SP1938,27,36.41,30.97,85.06,4.0,36.0,0.6,3.9,0.68,Eve,37.26,30.75,43.1,7.29,2.13,98.09,0.44,ISS7928,Story,High,6.34,6.25,Performance fix,8.96,36.4,31.12,0.93,0.14,0.13,Develop feature,User request,Bug,3.6,3.11,Grace,8.28
SP7837,37,20.0,17.9,89.5,6.44,50.41,0.49,1.14,0.74,Eve,35.45,43.28,53.02,5.17,1.05,99.21,0.34,ISS5731,Story,Medium,1.0,2.01,Write tests,3.58,40.48,33.73,0.29,3.0,0.1,Security patch,Critical bug,Bug,5.57,4.72,Alice,13.27
SP1443,5,26.72,10.33,38.66,7.56,44.83,4.33,3.14,0.33,Carol,42.82,59.36,50.27,5.8,1.45,85.08,0.37,ISS3500,Task,High,3.81,1.26,Write tests,4.79,45.28,38.51,1.61,0.33,0.09,Add unit tests,New module,DevOps,11.11,4.2,Alice,17.09
SP8876,29,43.76,38.53,88.05,5.89,67.83,1.95,-0.83,0.6,Carol,40.35,35.45,38.38,5.57,2.77,108.4,0.41,ISS2151,Bug,High,5.08,7.36,Update UI,12.83,49.01,47.34,0.43,2.43,0.1,Resolve blocker,User request,UI,8.04,2.04,Bob,11.12
SP2123,36,38.06,26.14,68.68,2.85,55.2,0.14,4.2,0.58,Henry,33.75,70.86,33.28,5.23,1.02,97.93,0.53,ISS4066,Task,Low,3.1,4.09,Update UI,3.52,51.08,32.1,0.6,0.61,0.24,Database migration,Critical bug,Performance,2.56,4.59,David,7.95
SP2670,11,40.2,34.99,87.04,4.02,38.62,0.45,2.16,0.81,Grace,33.73,37.68,36.09,6.91,1.31,111.33,0.45,ISS9518,Task,Medium,4.69,9.22,Add feature,8.88,41.78,39.88,0.36,1.24,0.05,Security patch,Tech debt,Security,11.13,5.44,Grace,8.56
SP5161,26,57.54,52.45,91.15,4.91,30.62,1.22,1.13,0.67,Henry,31.53,49.61,47.03,4.67,0.58,99.34,0.42,ISS7308,Bug,Medium,3.95,2.76,Write tests,11.82,36.52,33.36,0.61,0.44,0.0,Develop feature,Tech debt,Bug,5.93,2.43,Frank,9.3
SP7189,6,36.88,26.7,72.4,5.86,67.13,2.48,-0.85,0.52,Frank,53.35,46.63,38.13,6.81,2.25,76.88,0.32,ISS7046,Bug,Medium,6.49,1.95,Write tests,11.18,35.31,30.43,0.56,1.81,0.13,Code cleanup,Regression fix,Refactor,7.02,5.91,Frank,19.21
SP9516,17,20.0,8.43,42.15,4.48,47.45,3.48,4.7,0.44,David,42.38,39.84,41.56,5.25,4.2,97.5,0.48,ISS8479,Story,Medium,1.0,4.51,Fix bug,1.0,39.96,47.02,1.79,0.26,0.04,Develop feature,Critical bug,Performance,1.0,2.74,Frank,17.4
SP9086,20,39.98,31.41,78.56,3.21,51.24,1.13,8.63,0.64,Henry,17.7,45.37,37.08,8.08,0.62,87.33,0.42,ISS2955,Bug,Low,9.89,8.65,Fix bug,12.59,57.94,42.0,3.0,0.04,0.22,Code cleanup,Regression fix,DevOps,1.46,6.14,Bob,3.89
SP7457,33,61.83,46.3,74.88,3.61,37.42,1.64,1.91,0.64,Frank,43.85,32.74,41.07,5.1,1.79,82.17,0.41,ISS5805,Task,Low,8.06,7.44,Write tests,7.4,41.3,44.23,0.33,0.04,0.0,Security patch,Tech debt,Security,3.73,8.76,Bob,8.66
SP6097,11,35.44,32.68,92.21,8.0,52.66,0.03,3.38,0.72,Grace,34.99,31.89,33.89,7.25,2.23,112.52,0.58,ISS9340,Story,Low,1.0,5.43,Add feature,3.36,48.52,42.12,1.27,0.62,0.0,Resolve blocker,Critical bug,Refactor,11.68,7.41,Eve,8.8
SP1434,35,54.07,34.58,63.95,6.91,48.96,0.61,3.12,0.55,Grace,35.96,28.6,44.93,5.38,1.43,106.29,0.49,ISS1185,Task,Medium,11.55,5.13,Update UI,11.0,35.56,44.5,0.05,3.0,0.13,Security patch,Performance issue,Security,4.95,7.73,Carol,15.73
SP9480,40,40.4,37.47,92.75,7.63,63.7,0.24,5.98,0.74,Bob,29.37,54.3,49.58,5.17,1.96,93.8,0.46,ISS9074,Bug,Medium,4.72,3.48,Refactor code,3.97,48.38,40.66,0.03,0.93,0.1,Resolve blocker,Tech debt,Feature,13.18,9.97,Grace,14.13
SP1932,36,39.66,21.77,54.89,5.2,42.88,5.0,5.21,0.42,David,39.19,38.25,55.72,8.38,1.45,82.31,0.4,ISS4168,Bug,Medium,5.41,5.64,Performance fix,8.18,55.64,36.73,1.32,0.54,0.22,Improve performance,Tech debt,UI,1.05,2.53,Frank,10.74
SP8050,26,48.22,42.42,87.97,3.84,44.08,1.33,4.92,0.74,Carol,29.58,46.6,47.17,5.06,0.02,117.02,0.4,ISS2631,Story,High,1.6,7.49,Write tests,6.73,50.09,53.61,0.09,0.69,0.09,Improve performance,User request,UI,1.24,6.65,Bob,14.9
SP6697,5,32.94,26.04,79.05,2.93,42.35,1.36,6.24,0.67,Grace,32.32,41.97,32.57,9.71,1.33,131.98,0.58,ISS2570,Task,Low,23.15,3.46,Performance fix,15.18,47.99,36.87,0.25,0.09,0.09,Develop feature,User request,UI,7.11,10.4,Carol,11.76
SP4190,12,70.51,66.15,93.82,3.58,43.05,0.06,0.83,0.72,Eve,10.15,21.23,36.34,5.34,1.42,109.36,0.31,ISS8969,Bug,High,3.04,5.58,Update UI,7.92,31.81,40.14,1.44,0.33,0.01,Refactor module,Regression fix,Bug,2.96,9.51,Carol,11.2
SP3250,23,39.28,34.48,87.78,6.05,59.09,1.63,3.44,0.81,Frank,31.62,16.2,15.0,7.23,3.24,90.58,0.5,ISS9662,Bug,Medium,1.25,7.78,Fix bug,6.31,45.26,42.42,0.95,3.0,0.19,Security patch,Tech debt,Refactor,1.33,7.36,Eve,14.09
SP2828,7,55.67,36.32,65.24,4.44,37.6,0.77,-1.76,0.6,Henry,42.05,36.92,37.11,7.55,2.32,83.75,0.46,ISS2252,Story,High,4.23,6.0,Fix bug,7.82,31.63,40.89,0.28,1.77,0.08,Security patch,Critical bug,Testing,4.73,4.0,Alice,14.85
SP8109,39,48.73,40.14,82.37,3.06,43.44,0.05,5.32,0.66,Grace,31.45,41.69,31.58,3.31,1.74,115.4,0.53,ISS3014,Task,Low,2.2,6.29,Fix bug,5.94,57.45,38.35,2.28,0.14,0.27,API integration,New module,Feature,5.63,4.1,Henry,12.62
SP1700,37,53.42,51.8,96.97,7.49,54.04,0.39,-1.91,0.86,Alice,37.05,40.8,42.42,6.87,4.66,100.62,0.39,ISS7704,Story,Medium,9.67,3.52,Fix bug,14.31,46.91,38.76,0.65,0.83,0.05,Develop feature,Critical bug,DevOps,1.0,8.79,Carol,11.23
SP2113,29,20.0,10.26,51.3,2.75,45.54,1.93,3.61,0.44,Eve,40.53,39.86,38.95,7.01,1.36,99.88,0.35,ISS9851,Bug,Low,3.67,3.11,Fix bug,1.96,31.07,44.28,0.79,1.96,0.01,Update UI,User request,Security,4.72,4.52,Bob,14.29
SP3540,9,35.02,19.97,57.02,6.8,29.02,2.46,7.5,0.53,Frank,34.9,36.83,33.06,5.27,2.45,100.7,0.45,ISS2358,Task,High,2.03,3.49,Add feature,2.87,42.21,64.64,0.08,0.34,0.0,Resolve blocker,New module,Security,1.67,5.99,Carol,7.55
SP9215,26,42.07,29.09,69.15,2.75,52.7,0.5,-2.0,0.65,Henry,36.47,10.0,55.17,4.3,1.79,97.76,0.4,ISS9316,Story,High,1.0,7.73,Performance fix,4.04,32.14,42.26,1.27,0.04,0.0,Update UI,Critical bug,Performance,7.58,3.96,Alice,13.78
SP7874,37,53.95,38.74,71.81,4.08,59.02,1.04,7.75,0.62,Grace,45.39,26.64,41.26,4.49,1.97,102.9,0.4,ISS9026,Bug,High,1.42,8.73,Write tests,8.02,36.93,36.87,0.1,0.54,0.13,Code cleanup,New module,Bug,14.81,7.66,David,9.52
SP2964,7,57.82,45.28,78.31,6.34,48.89,3.41,1.03,0.7,Eve,49.23,57.51,48.39,4.81,2.16,130.55,0.56,ISS1798,Task,Medium,1.85,5.69,Add feature,5.6,25.92,45.47,0.14,0.24,0.08,Add unit tests,Regression fix,UI,3.25,4.34,Carol,17.62
SP5254,37,44.93,38.88,86.53,6.0,34.89,2.22,2.04,0.62,Grace,42.28,45.59,25.89,9.81,1.83,95.48,0.47,ISS2407,Story,Low,4.42,5.08,Update UI,7.46,32.1,29.45,1.14,0.11,0.01,Database migration,User request,Feature,8.47,1.71,Alice,8.83
SP1491,8,52.93,43.17,81.56,4.52,65.65,2.95,3.4,0.59,Alice,30.31,38.05,38.63,4.45,0.8,102.11,0.43,ISS4020,Task,Low,3.96,8.99,Fix bug,6.74,43.15,56.71,0.06,0.73,0.03,Develop feature,Performance issue,Testing,6.47,7.07,Eve,14.44
SP3489,2,63.22,40.5,64.06,10.53,56.99,0.77,0.56,0.5,Bob,40.75,37.47,35.28,4.01,0.0,97.14,0.36,ISS8527,Bug,High,1.0,6.41,Update UI,4.97,47.7,47.78,1.27,0.66,0.04,Develop feature,Tech debt,Feature,1.0,10.15,Eve,13.43
SP3606,8,41.02,33.95,82.76,4.42,44.2,0.8,3.57,0.72,Grace,21.82,50.27,45.01,4.45,2.57,118.19,0.51,ISS7594,Bug,Medium,14.03,2.8,Write tests,19.45,48.55,61.43,1.77,2.11,0.14,Code cleanup,Performance issue,UI,3.47,10.16,Carol,10.74
SP2993,21,80.0,59.42,74.28,7.55,78.93,0.41,4.08,0.6,Henry,37.7,50.88,37.15,4.78,4.99,89.53,0.55,ISS9371,Bug,Medium,2.16,3.96,Write tests,4.78,38.31,35.5,0.22,1.13,0.04,API integration,Critical bug,Security,1.0,6.28,Henry,13.2
SP2874,3,25.46,14.08,55.3,5.29,48.46,0.79,9.55,0.55,Grace,33.41,30.66,39.58,6.91,3.16,130.61,0.59,ISS7006,Story,Low,6.65,4.57,Add feature,6.14,34.02,33.43,0.49,0.34,0.04,API integration,Regression fix,UI,5.89,8.37,Frank,9.64
SP1844,38,60.7,54.21,89.31,6.1,54.24,0.01,4.57,0.77,Henry,27.12,62.84,42.17,5.58,2.08,103.37,0.48,ISS7320,Story,Low,1.18,2.79,Refactor code,4.88,30.14,32.55,1.27,0.09,0.0,Add unit tests,Critical bug,Testing,21.55,4.15,Henry,15.89
SP8861,2,28.26,26.42,93.49,8.53,35.9,0.21,-2.0,0.67,Carol,40.05,37.13,19.3,3.57,2.74,93.69,0.55,ISS8200,Story,Low,1.0,3.44,Write tests,2.4,40.88,43.76,0.57,1.17,0.11,Resolve blocker,New module,DevOps,14.66,8.01,Bob,9.51
SP1441,35,45.42,38.71,85.23,4.61,80.0,1.74,-1.98,0.69,David,46.77,42.65,31.97,7.97,3.73,90.04,0.46,ISS2746,Bug,Medium,7.41,5.08,Fix bug,14.26,24.03,43.48,0.37,2.55,0.12,Develop feature,Performance issue,Backend,22.27,5.37,Alice,17.02
SP7146,23,41.94,33.23,79.23,5.71,43.23,1.31,-2.0,0.51,Alice,36.24,27.02,30.99,6.08,2.67,89.24,0.49,ISS5096,Task,High,15.14,3.75,Add feature,18.17,21.9,44.11,0.61,0.18,0.03,Refactor module,Regression fix,Refactor,5.06,11.3,Henry,12.5
SP9610,25,35.24,28.03,79.54,0.0,59.88,1.86,4.4,0.7,Alice,21.27,51.7,41.7,4.72,1.8,79.16,0.47,ISS5609,Story,High,1.83,5.36,Fix bug,2.11,28.42,45.02,1.24,0.23,0.0,Security patch,New module,Testing,15.97,9.29,Grace,9.88
