Sprint_ID,Sprint_Number,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP5625,3,49.89,12.49,25.04,0.87,53.67,3.29,3.4,0.39,Frank,55.9,66.73,47.89,3.93,2.37,106.36,0.31,ISS9911,Task,Low,2.34,8.24,Fix bug,6.21,59.95,22.99,2.17,5.1,0.65,Update UI,Tech debt,UI,1.95,11.0,Bob,18.66
SP6307,26,39.86,25.09,62.95,1.32,26.28,2.51,3.22,0.39,David,29.73,74.67,42.27,6.31,3.63,146.0,0.61,ISS8486,Story,Medium,3.19,6.88,Add feature,10.91,61.25,36.44,0.66,2.59,0.33,Improve performance,Performance issue,Feature,1.92,6.46,David,10.14
SP2425,40,34.9,10.61,30.4,4.76,38.18,2.42,0.76,0.4,Henry,31.33,51.58,29.04,6.47,1.95,122.77,0.5,ISS2105,Bug,Medium,2.65,7.55,Write tests,9.41,55.19,20.97,1.74,6.34,0.8,Develop feature,Regression fix,Feature,6.12,1.0,Bob,18.65
SP3304,12,25.7,22.57,87.82,3.01,44.09,0.82,-0.4,0.65,Henry,70.79,56.34,50.71,4.65,1.08,119.88,0.38,ISS4769,Story,Low,3.36,6.54,Update UI,3.58,63.57,28.28,3.2,2.14,0.62,Code cleanup,Critical bug,Backend,6.1,4.43,Bob,21.68
SP1653,2,74.87,31.87,42.57,0.83,44.39,1.06,-4.39,0.34,Henry,45.25,52.2,35.05,6.37,0.0,137.44,0.28,ISS3479,Task,Low,10.85,4.01,Write tests,10.65,22.76,49.3,1.1,0.21,0.03,Load testing,Critical bug,DevOps,4.21,5.84,Carol,17.47
SP9129,11,44.98,15.47,34.39,-0.58,51.39,1.64,6.2,0.32,David,43.6,78.45,42.6,4.13,0.0,102.83,0.17,ISS5731,Story,High,22.82,5.31,Fix bug,42.1,34.62,31.74,4.32,2.04,0.29,Load testing,Performance issue,Bug,3.9,9.04,David,21.53
SP7734,28,57.3,21.99,38.38,3.62,40.08,4.04,4.8,0.19,Eve,64.73,69.39,17.91,8.61,1.73,121.18,0.52,ISS4172,Task,High,11.52,6.32,Add feature,14.55,44.26,33.84,1.06,2.84,0.28,Fix bug,New module,Security,7.52,6.25,Grace,13.86
SP1443,18,51.45,20.33,39.51,5.36,57.35,1.13,2.2,0.41,Grace,43.88,62.36,30.31,6.47,1.4,146.95,0.57,ISS9185,Story,Low,2.13,7.83,Add feature,11.85,55.94,22.72,2.43,1.11,0.57,Load testing,Regression fix,Backend,5.58,5.85,Carol,14.56
SP8459,13,57.46,52.19,90.83,6.06,48.56,2.36,-5.0,0.78,Bob,43.77,68.05,51.23,7.75,2.84,113.32,0.41,ISS8068,Task,High,4.21,4.31,Performance fix,6.54,43.37,31.52,0.85,2.53,0.23,Refactor module,User request,Security,7.74,4.43,Henry,9.85
SP5669,37,19.95,0.83,4.16,-0.21,59.86,2.39,7.9,0.21,Grace,47.54,56.4,24.91,7.96,4.19,176.4,0.66,ISS7557,Story,Low,5.68,4.39,Performance fix,7.14,48.56,26.6,1.3,2.14,0.4,Security patch,Tech debt,DevOps,2.58,11.65,David,15.15
SP6106,22,42.95,6.48,15.09,5.17,27.72,5.3,4.47,0.12,Frank,46.05,59.36,48.62,3.43,0.09,129.01,0.28,ISS4330,Task,Medium,1.0,9.92,Performance fix,5.01,34.6,34.89,0.71,3.79,0.16,Fix bug,Performance issue,Feature,1.0,5.5,Frank,11.88
SP5436,12,67.39,24.3,36.06,0.82,61.71,1.55,3.96,0.51,Carol,45.13,47.56,29.2,6.13,0.76,174.02,0.54,ISS7022,Story,Low,1.0,6.71,Performance fix,6.32,50.35,28.44,2.73,1.55,0.51,Code cleanup,Regression fix,Feature,5.6,8.95,Eve,17.71
SP3857,2,79.15,65.24,82.43,9.13,74.44,1.56,3.15,0.57,Grace,65.22,52.19,26.1,7.61,0.0,161.53,0.58,ISS3058,Bug,High,6.13,6.57,Update UI,27.61,47.07,30.2,1.96,0.71,0.3,Update UI,Performance issue,UI,3.57,7.0,Eve,13.09
SP4039,37,44.53,23.39,52.53,3.08,47.61,3.43,9.86,0.36,Carol,64.71,72.3,37.07,6.24,0.91,148.69,0.56,ISS6690,Story,Low,5.06,12.36,Performance fix,12.85,21.51,32.79,1.3,4.11,0.08,Security patch,Regression fix,Performance,3.49,2.62,Carol,6.46
SP9291,7,46.26,40.02,86.51,0.28,68.11,0.49,-2.98,0.69,Alice,39.07,66.65,21.18,4.47,1.61,150.54,0.61,ISS6771,Story,Low,6.22,8.3,Fix bug,11.59,24.79,39.84,0.88,2.73,0.28,Security patch,Performance issue,UI,2.49,1.46,Carol,9.03
SP3737,26,66.0,38.81,58.8,4.91,49.58,4.17,14.33,0.39,Eve,34.29,67.51,29.59,4.37,5.67,128.31,0.63,ISS2870,Story,Medium,11.37,11.23,Performance fix,18.98,49.66,40.69,3.55,1.36,0.27,Code cleanup,Critical bug,Backend,16.25,7.27,Frank,11.9
SP7956,26,56.61,52.56,92.85,3.75,43.72,1.57,-0.35,0.79,Eve,19.23,18.29,46.53,2.16,3.33,152.37,0.35,ISS4621,Bug,High,2.9,7.79,Add feature,7.99,33.97,39.22,1.96,2.25,0.11,Load testing,New module,UI,1.6,12.41,Eve,18.75
SP6239,24,50.44,37.58,74.5,6.12,53.16,1.96,3.86,0.77,Carol,38.5,44.68,51.54,7.42,3.23,151.75,0.37,ISS4991,Bug,Medium,1.0,7.37,Update UI,7.64,52.48,43.63,2.39,1.65,0.21,Security patch,Tech debt,Performance,3.87,5.45,David,10.5
SP2607,12,49.03,28.83,58.8,4.65,73.54,2.27,-5.0,0.54,David,34.94,48.27,36.87,3.67,0.9,102.05,0.33,ISS9316,Story,High,5.22,12.42,Fix bug,16.31,68.79,29.36,1.29,1.91,0.51,Improve performance,Tech debt,Performance,1.0,3.02,Henry,11.45
SP3953,16,41.44,19.6,47.3,9.0,72.33,0.89,4.81,0.41,Alice,60.33,49.33,51.81,9.52,4.41,115.89,0.39,ISS9503,Task,Medium,10.71,3.92,Fix bug,13.53,60.0,35.91,3.06,3.31,0.46,Database migration,New module,UI,9.78,6.53,Eve,21.14
SP6933,23,40.92,16.92,41.35,2.85,27.03,2.45,3.44,0.27,Henry,49.67,55.31,31.96,0.91,2.72,110.43,0.36,ISS1774,Story,Low,1.58,2.78,Write tests,1.13,54.69,41.01,2.03,2.58,0.25,Database migration,New module,Testing,11.45,7.07,David,6.23
SP5682,40,51.98,22.0,42.32,6.59,34.57,2.79,5.92,0.25,Carol,54.78,42.42,33.44,1.23,0.0,131.32,0.38,ISS9885,Bug,Low,3.02,9.0,Performance fix,10.29,73.77,32.22,1.52,2.08,0.53,Resolve blocker,Tech debt,Bug,2.3,4.59,Eve,13.72
SP7333,9,54.75,24.36,44.49,2.02,48.69,0.55,5.13,0.56,Alice,45.9,35.96,27.07,3.15,2.27,155.4,0.47,ISS6278,Story,Medium,1.0,5.06,Write tests,1.0,52.42,35.2,0.33,3.23,0.29,Update UI,Regression fix,Refactor,16.1,10.81,Alice,18.47
SP8392,32,55.53,26.55,47.81,4.65,39.39,3.54,3.36,0.4,Henry,38.12,59.54,27.1,1.4,3.43,130.94,0.51,ISS2376,Task,High,3.74,7.05,Fix bug,4.05,43.0,35.43,3.13,1.77,0.2,Database migration,New module,Testing,1.0,5.15,David,18.81
SP7609,15,39.72,9.77,24.6,2.54,55.74,1.79,10.33,0.38,Henry,32.01,55.73,42.93,4.94,1.47,99.87,0.42,ISS6939,Bug,Medium,2.31,6.71,Fix bug,11.58,39.57,38.84,0.76,1.51,0.03,Update UI,Critical bug,Testing,3.47,5.62,Grace,22.88
SP5925,37,69.99,33.84,48.35,7.3,47.92,2.39,3.71,0.23,Henry,32.7,38.12,29.48,4.85,2.46,98.35,0.22,ISS3846,Bug,Low,6.44,4.86,Fix bug,8.65,50.08,45.56,2.26,3.9,0.29,Improve performance,Critical bug,Performance,3.76,9.07,Henry,12.19
SP8250,13,25.68,8.36,32.55,6.86,43.2,0.78,6.1,0.47,Henry,40.91,51.83,40.0,6.48,3.03,139.38,0.5,ISS7817,Task,Low,3.0,4.56,Performance fix,3.22,37.0,35.9,3.98,2.75,0.06,Security patch,Tech debt,Bug,4.52,6.42,Henry,16.17
SP6783,5,57.94,52.34,90.33,5.53,79.66,1.44,-0.15,0.54,Carol,45.39,34.7,31.5,1.46,6.59,141.87,0.55,ISS8430,Bug,Low,7.24,6.48,Performance fix,9.87,62.25,40.57,1.41,1.3,0.26,Refactor module,User request,Feature,9.91,8.88,Carol,3.56
SP7723,11,41.9,22.21,53.01,5.03,61.74,1.1,7.89,0.44,David,56.99,54.35,52.05,3.19,0.46,125.71,0.43,ISS2716,Bug,High,1.17,4.56,Fix bug,6.16,52.01,32.96,1.48,3.3,0.48,Update UI,Regression fix,UI,9.73,3.74,David,20.97
SP1184,10,37.01,23.49,63.47,6.08,60.72,4.9,-0.43,0.48,Frank,35.78,45.11,35.86,8.99,0.0,157.12,0.4,ISS7780,Story,High,8.78,7.59,Refactor code,18.16,62.72,49.8,2.37,4.6,0.36,API integration,New module,UI,1.33,7.55,David,20.63
SP1521,13,45.13,28.53,63.22,6.86,37.89,1.99,2.96,0.58,Henry,41.42,58.41,43.14,5.6,1.42,136.29,0.49,ISS4331,Story,High,2.95,6.67,Add feature,6.36,56.54,40.31,1.49,3.16,0.28,Develop feature,Tech debt,Testing,1.55,3.69,Eve,16.69
SP2248,15,26.13,16.54,63.3,4.31,49.44,1.25,1.6,0.64,Alice,57.14,44.71,25.39,7.58,0.57,153.15,0.46,ISS2378,Story,Low,3.93,10.08,Update UI,12.57,43.99,27.72,0.49,6.71,0.44,Fix bug,New module,Backend,3.33,12.94,Bob,24.32
SP2002,7,55.31,16.91,30.57,5.65,47.94,1.48,4.73,0.35,Bob,42.21,56.93,43.56,7.51,1.23,124.99,0.44,ISS5584,Story,Medium,1.45,5.85,Add feature,5.26,53.66,31.31,0.76,0.46,0.17,Improve performance,New module,Performance,10.53,7.66,Frank,3.01
SP7266,40,74.22,22.7,30.58,8.66,51.41,3.16,2.47,0.19,David,50.34,44.75,33.74,4.67,2.96,130.79,0.48,ISS8381,Story,Medium,8.36,8.25,Fix bug,10.47,44.92,32.44,1.38,2.8,0.23,API integration,Regression fix,Testing,1.0,6.42,Frank,12.56
SP7444,28,40.34,15.03,37.26,3.42,43.4,3.35,2.3,0.4,Eve,62.92,54.77,42.48,6.02,3.36,137.45,0.47,ISS5275,Story,Medium,2.07,7.96,Add feature,8.28,31.13,34.14,3.32,5.96,0.28,Fix bug,New module,Security,2.04,2.93,Grace,7.25
SP8017,32,85.26,24.6,28.85,4.79,63.84,5.09,4.69,0.18,Bob,53.36,42.59,39.06,7.65,0.71,139.52,0.42,ISS6538,Bug,Medium,13.6,8.71,Write tests,21.91,48.17,44.45,2.04,3.62,0.28,Code cleanup,Performance issue,Refactor,8.01,7.9,David,11.21
SP9585,35,37.09,5.72,15.42,2.81,69.97,6.68,3.85,0.19,Henry,40.03,47.14,39.53,7.22,2.45,131.17,0.41,ISS8310,Bug,Low,3.02,8.38,Write tests,7.49,56.72,40.25,2.34,8.0,0.61,Code cleanup,Tech debt,DevOps,7.09,3.09,Eve,14.45
SP2617,15,43.65,26.24,60.11,8.06,61.48,2.65,4.22,0.49,Alice,50.37,49.07,49.03,1.85,3.51,126.02,0.35,ISS1231,Task,Medium,4.0,5.35,Fix bug,5.26,55.9,23.54,2.73,1.93,0.51,Develop feature,Critical bug,DevOps,4.51,7.09,Eve,23.35
SP1660,36,70.4,50.89,72.29,3.27,48.5,2.98,2.52,0.5,Bob,53.45,53.35,37.28,2.23,2.36,121.03,0.5,ISS6422,Story,Low,3.72,3.38,Performance fix,8.6,63.37,33.07,1.48,1.96,0.4,API integration,User request,Security,6.78,3.4,Grace,8.85
SP6524,21,32.04,20.95,65.39,5.53,43.96,1.43,1.56,0.5,Alice,45.96,60.02,54.64,3.59,1.79,137.08,0.38,ISS5426,Story,Low,5.55,6.47,Fix bug,9.28,34.25,38.42,3.6,2.88,0.2,Fix bug,Critical bug,Security,11.04,5.94,Carol,18.31
SP8616,6,46.6,30.35,65.13,10.37,66.24,1.07,3.3,0.55,David,57.16,63.29,37.3,5.35,1.19,113.65,0.41,ISS1247,Bug,High,5.41,8.11,Write tests,15.44,49.81,32.77,0.31,4.91,0.38,Database migration,Performance issue,Security,3.0,5.99,David,6.22
SP6250,1,75.79,27.59,36.4,7.01,54.86,1.06,8.61,0.25,Henry,59.53,76.9,35.07,5.38,2.86,128.14,0.55,ISS5378,Task,Low,5.12,3.02,Update UI,5.79,22.82,40.68,0.78,0.77,0.0,Database migration,Tech debt,Testing,12.13,5.73,Alice,23.3
SP8512,4,32.32,13.58,42.02,3.26,58.35,0.41,2.04,0.44,Henry,45.98,62.4,50.65,4.89,2.44,136.91,0.38,ISS4741,Bug,Low,1.11,8.11,Add feature,5.9,49.13,33.25,1.97,0.27,0.28,Fix bug,Regression fix,Bug,17.34,5.21,Frank,18.82
SP7905,11,58.86,19.68,33.44,6.47,54.59,0.99,6.67,0.44,Grace,62.53,36.98,30.14,5.49,3.1,145.98,0.57,ISS1062,Story,High,1.98,5.24,Refactor code,4.04,50.7,34.02,1.47,2.02,0.22,Load testing,User request,Backend,7.99,8.22,Bob,18.43
SP1319,26,57.66,32.81,56.9,5.31,38.86,7.55,6.52,0.29,Henry,31.95,60.98,41.71,6.17,5.22,128.83,0.54,ISS5223,Bug,High,4.81,8.88,Write tests,15.4,29.36,31.75,1.59,2.92,0.34,Security patch,New module,Backend,3.59,9.89,Alice,4.35
SP9775,37,21.16,3.37,15.93,-0.64,73.45,3.97,2.53,0.02,Eve,44.7,59.81,54.73,7.6,0.0,139.95,0.37,ISS2551,Story,Low,34.48,6.88,Performance fix,28.17,25.23,39.11,1.31,4.0,0.28,Refactor module,Critical bug,Security,15.44,8.53,Bob,28.07
SP4600,23,40.77,18.06,44.3,0.51,86.81,2.14,7.61,0.42,Alice,32.35,52.65,30.63,5.51,5.07,155.9,0.68,ISS7306,Bug,Medium,2.87,10.07,Write tests,13.02,50.43,41.69,3.8,2.09,0.23,API integration,Regression fix,Backend,19.15,2.37,Eve,5.49
SP6960,29,85.72,60.34,70.39,3.07,43.52,1.83,4.78,0.42,Grace,40.91,27.95,22.87,4.17,1.71,146.1,0.52,ISS4005,Story,Medium,2.48,11.19,Fix bug,12.91,35.21,29.33,3.78,1.9,0.36,Fix bug,User request,Bug,2.92,2.9,David,12.63
SP6279,21,53.36,43.41,81.35,5.06,49.41,2.33,8.58,0.69,Frank,63.52,31.62,54.6,3.63,1.96,112.56,0.17,ISS4322,Task,Low,2.78,3.16,Fix bug,1.0,38.99,41.23,3.89,1.1,0.18,Fix bug,Critical bug,Testing,1.0,5.97,Carol,28.45
SP9773,27,55.76,31.69,56.83,2.2,44.29,1.75,15.38,0.44,Alice,32.2,10.1,53.87,3.42,2.05,114.65,0.21,ISS8997,Story,High,10.61,3.74,Update UI,15.8,41.62,37.45,0.89,2.51,0.15,Load testing,Performance issue,Bug,1.0,6.31,Henry,17.88
SP2767,39,53.57,17.61,32.87,4.09,40.06,2.27,6.09,0.44,Eve,35.77,52.78,40.02,4.57,2.73,157.59,0.5,ISS9486,Task,Low,6.39,7.76,Update UI,8.65,37.83,43.42,1.04,3.59,0.32,Develop feature,User request,Testing,2.91,4.85,David,11.78
SP2798,40,80.64,66.21,82.11,2.43,58.94,2.15,10.83,0.6,Carol,65.69,64.56,26.59,6.58,5.26,143.94,0.71,ISS1882,Task,Low,14.15,8.23,Fix bug,20.08,48.63,33.03,1.78,3.64,0.44,Security patch,Regression fix,UI,2.02,4.81,Alice,23.74
SP9949,13,35.39,12.38,34.98,1.29,41.31,1.29,8.14,0.33,Bob,38.59,53.48,55.68,4.16,1.75,135.74,0.36,ISS1393,Task,Low,1.0,5.56,Performance fix,4.91,54.58,36.91,4.89,3.74,0.39,Improve performance,Performance issue,Feature,3.2,6.64,Alice,13.92
SP1282,23,39.82,28.69,72.05,2.68,35.67,2.32,2.97,0.73,Carol,64.44,75.32,44.23,7.22,3.69,141.38,0.52,ISS3739,Story,High,8.27,6.27,Performance fix,19.15,29.07,42.15,1.49,1.51,0.24,Code cleanup,User request,Backend,4.27,8.52,Henry,16.75
SP7337,16,48.34,37.72,78.03,4.92,56.69,1.06,2.36,0.62,Bob,41.52,64.79,47.26,3.81,3.58,95.22,0.5,ISS5167,Bug,Low,3.36,3.13,Write tests,1.0,43.78,28.77,3.29,3.76,0.41,Fix bug,Critical bug,Performance,19.19,6.9,Frank,8.88
SP6166,30,58.34,34.2,58.62,5.5,36.88,1.84,-0.02,0.38,Henry,52.62,53.58,39.45,3.85,2.44,138.0,0.34,ISS5413,Task,Medium,11.03,3.75,Update UI,10.19,77.28,33.85,1.35,2.16,0.52,Load testing,Critical bug,Bug,5.78,3.34,Carol,21.11
SP8121,4,52.31,31.49,60.2,2.96,40.76,0.94,7.88,0.4,Bob,34.7,39.07,52.32,1.27,2.42,109.96,0.41,ISS5690,Bug,Low,1.61,5.67,Write tests,6.69,53.78,21.53,4.25,3.04,0.64,Resolve blocker,Critical bug,Testing,9.82,7.53,Frank,3.76
SP8409,40,52.73,21.09,40.0,8.44,39.86,3.01,2.43,0.23,Bob,47.65,38.96,49.18,2.6,0.0,126.95,0.26,ISS5474,Bug,Medium,1.0,10.72,Fix bug,13.82,54.7,23.63,4.52,2.15,0.59,Resolve blocker,Tech debt,UI,12.31,3.61,Alice,18.46
SP6489,16,41.72,27.44,65.77,1.9,56.94,2.96,1.84,0.34,Henry,16.45,52.22,51.3,3.39,0.75,130.9,0.41,ISS5231,Task,Medium,8.0,3.88,Update UI,14.41,39.68,27.39,1.32,1.2,0.31,Update UI,Tech debt,Feature,10.12,9.97,Grace,11.55
SP5896,31,59.11,46.31,78.35,4.76,51.11,2.8,12.93,0.58,Eve,45.03,72.84,42.83,2.3,1.5,160.49,0.53,ISS3777,Story,Medium,1.75,8.57,Add feature,9.94,50.76,31.99,1.66,1.77,0.35,Update UI,New module,DevOps,4.74,8.67,Frank,20.05
SP1130,25,21.62,7.4,34.23,2.76,21.97,2.69,2.82,0.47,Eve,34.82,45.25,37.09,5.38,1.74,145.98,0.56,ISS2401,Task,Low,4.04,6.24,Write tests,12.17,59.99,31.95,1.65,6.97,0.59,Code cleanup,Regression fix,DevOps,13.42,4.64,David,29.1
SP2293,12,41.79,31.73,75.93,1.49,54.29,2.39,10.45,0.63,Alice,31.48,57.48,39.13,5.07,0.0,143.33,0.32,ISS9086,Bug,Low,1.58,11.81,Performance fix,16.76,52.81,45.21,1.78,5.82,0.38,Develop feature,User request,Bug,5.34,6.49,Bob,23.89
SP7059,26,37.68,10.0,26.54,1.31,37.62,2.2,12.75,0.32,Grace,42.9,95.09,38.2,3.16,4.02,149.11,0.58,ISS1905,Bug,Medium,6.43,5.27,Fix bug,12.24,49.41,44.84,2.29,2.28,0.26,Security patch,New module,Refactor,27.81,6.1,Grace,7.92
SP7957,37,33.48,9.72,29.03,3.72,73.06,2.48,2.27,0.3,Eve,20.98,76.5,30.3,3.11,3.58,148.26,0.62,ISS1529,Task,Medium,4.64,7.17,Refactor code,12.16,40.94,28.88,4.48,3.66,0.5,Improve performance,New module,Backend,19.03,13.4,Eve,20.38
SP1060,33,23.29,10.91,46.84,-0.59,18.95,4.07,8.43,0.35,Grace,44.45,44.19,29.46,6.05,3.08,146.57,0.38,ISS9011,Task,High,4.71,5.25,Fix bug,6.15,39.96,33.94,1.48,3.41,0.38,Load testing,Critical bug,Backend,2.59,9.96,Alice,10.39
SP3211,28,53.49,21.89,40.92,5.15,55.64,4.04,7.0,0.37,Henry,59.69,58.29,18.56,5.49,3.42,132.56,0.55,ISS8078,Bug,Low,7.33,6.47,Fix bug,16.48,39.14,40.09,0.81,3.59,0.13,Security patch,Performance issue,Feature,1.0,2.77,Eve,21.71
SP7276,9,56.44,46.86,83.03,5.21,61.67,0.7,6.84,0.75,Frank,33.17,51.47,16.63,5.07,1.29,137.0,0.42,ISS5618,Task,High,1.0,9.51,Performance fix,11.53,24.32,30.09,1.09,2.82,0.1,Code cleanup,New module,Testing,8.49,9.75,Eve,17.46
SP6363,12,56.55,8.93,15.79,5.91,31.9,5.2,8.58,0.12,Henry,39.81,71.01,49.87,4.16,4.5,119.96,0.5,ISS4721,Bug,Low,1.0,1.0,Update UI,3.85,55.44,37.19,3.07,2.1,0.44,Add unit tests,New module,Security,1.71,6.01,David,13.88
SP9152,5,64.12,43.28,67.5,9.02,45.82,4.24,-3.89,0.41,Grace,40.81,64.55,41.26,7.19,1.22,165.58,0.62,ISS9578,Story,Medium,1.0,10.63,Update UI,9.6,63.97,37.28,1.95,1.88,0.47,Database migration,Tech debt,Bug,8.9,2.87,David,31.08
SP8973,28,66.73,14.17,21.23,4.98,51.43,4.47,7.43,0.23,Bob,57.66,29.36,46.92,3.77,4.16,129.73,0.51,ISS3621,Task,Medium,3.56,5.0,Refactor code,10.39,36.82,27.19,2.73,4.27,0.27,Fix bug,Tech debt,Security,1.0,8.38,Bob,17.09
SP1037,35,19.41,4.3,22.15,0.86,47.74,2.57,8.4,0.26,David,47.74,34.88,29.93,4.14,5.71,120.81,0.58,ISS7726,Bug,Medium,2.52,3.44,Refactor code,9.02,38.89,52.39,2.48,2.42,0.24,Resolve blocker,New module,Security,6.52,6.71,David,11.81
SP6990,5,59.46,43.3,72.82,2.74,57.31,3.02,1.44,0.66,Grace,39.51,57.78,39.16,2.4,3.04,140.09,0.43,ISS1572,Bug,Medium,1.88,13.21,Add feature,10.23,38.42,32.49,2.57,0.9,0.31,Add unit tests,New module,Refactor,2.46,3.48,Alice,20.81
SP6438,34,52.74,29.74,56.39,4.07,52.37,3.18,9.32,0.46,Frank,38.91,71.36,37.88,7.21,2.54,118.18,0.51,ISS1643,Story,High,12.86,6.03,Write tests,25.25,52.02,38.68,1.27,3.57,0.33,Develop feature,Performance issue,Bug,10.24,5.2,Eve,17.19
SP8677,34,52.57,31.49,59.9,3.31,61.8,2.04,10.5,0.63,Alice,47.37,38.38,46.47,7.04,3.04,136.82,0.29,ISS5071,Task,High,13.06,8.4,Add feature,24.42,25.07,29.24,2.28,2.5,0.14,API integration,Critical bug,Backend,1.55,7.22,Frank,11.61
SP1473,13,48.14,21.89,45.47,1.15,54.95,2.89,2.04,0.47,Grace,51.72,52.83,33.46,5.66,3.14,160.81,0.53,ISS9071,Story,High,1.6,6.42,Refactor code,6.68,53.27,45.01,0.79,5.9,0.31,Refactor module,Critical bug,Testing,3.81,3.76,Henry,18.61
SP1058,39,41.74,26.75,64.09,1.94,51.64,2.73,0.72,0.66,Alice,50.98,33.0,45.87,6.03,1.96,126.71,0.4,ISS8013,Story,Low,10.33,6.89,Performance fix,17.2,25.76,22.82,2.63,2.51,0.12,Fix bug,Performance issue,DevOps,8.87,6.88,Frank,24.21
SP3636,14,57.92,44.69,77.16,5.21,45.86,1.22,11.48,0.56,Grace,56.79,56.36,42.64,2.75,3.27,141.33,0.54,ISS6605,Bug,Medium,4.19,4.49,Performance fix,14.91,48.23,42.72,1.79,1.36,0.21,Resolve blocker,Tech debt,Feature,3.2,5.39,Eve,16.32
SP3614,11,35.29,16.95,48.03,5.98,53.71,3.71,0.53,0.52,Henry,56.27,56.26,45.08,1.68,4.18,108.65,0.46,ISS6682,Bug,High,10.5,9.7,Write tests,30.5,71.93,36.24,1.82,0.78,0.41,Database migration,Regression fix,Refactor,3.2,1.65,Frank,6.14
SP8296,38,66.54,38.25,57.48,2.68,76.22,4.87,0.51,0.44,Eve,37.68,65.76,50.88,4.91,0.58,178.82,0.4,ISS1554,Task,Low,2.21,13.04,Update UI,9.05,50.28,40.06,3.31,4.17,0.34,Security patch,Critical bug,Performance,4.53,8.67,Eve,4.81
SP5999,4,42.54,29.97,70.45,4.71,48.71,3.2,4.09,0.52,Frank,66.76,78.08,32.15,9.63,0.43,123.13,0.51,ISS4393,Task,High,3.5,4.11,Update UI,7.83,59.87,34.73,1.71,0.4,0.36,Security patch,Critical bug,Security,1.0,8.23,Henry,16.36
SP9276,33,19.38,1.78,9.18,-0.2,30.9,4.59,-3.59,0.15,Bob,62.91,85.3,29.99,4.68,3.04,150.43,0.59,ISS5568,Bug,High,1.31,11.82,Fix bug,10.26,38.71,34.49,1.66,2.01,0.27,Improve performance,User request,Backend,2.49,7.04,Henry,13.1
SP4797,7,51.69,34.27,66.3,0.8,66.44,1.56,3.85,0.61,David,62.84,48.09,33.13,1.98,2.78,114.78,0.41,ISS4459,Bug,Low,17.71,7.79,Refactor code,21.18,44.92,33.33,0.66,0.94,0.11,API integration,Critical bug,Security,7.94,5.42,Alice,2.0
SP3674,8,32.34,14.99,46.35,3.81,81.14,1.84,6.95,0.52,Grace,72.71,46.03,34.18,10.81,1.18,143.87,0.39,ISS2121,Story,Medium,2.45,2.98,Add feature,3.79,51.83,30.68,3.06,0.72,0.28,Fix bug,Tech debt,Refactor,14.5,1.01,Alice,14.55
SP7436,37,32.03,6.44,20.11,-0.05,58.66,6.31,3.54,0.16,Eve,55.07,65.33,57.29,6.59,4.27,160.16,0.45,ISS6530,Task,Low,2.92,1.81,Add feature,6.6,33.32,35.1,1.81,5.09,0.4,Resolve blocker,New module,Performance,8.72,8.77,Alice,21.67
SP4120,10,60.26,34.49,57.24,4.55,79.47,0.71,5.87,0.48,Grace,64.76,51.12,17.01,4.27,1.51,166.58,0.56,ISS6109,Story,High,6.21,9.12,Fix bug,14.03,42.09,26.34,0.97,4.14,0.42,Fix bug,New module,Performance,5.45,8.86,Bob,28.61
SP3076,15,64.02,40.48,63.23,-0.27,52.14,3.21,6.04,0.58,Henry,33.86,62.41,43.09,3.68,1.79,110.71,0.42,ISS1055,Task,Low,1.0,4.34,Update UI,1.97,33.64,41.3,0.76,1.5,0.1,Security patch,Tech debt,Refactor,7.48,5.96,Bob,25.22
SP4190,38,48.36,35.41,73.22,7.74,94.23,3.02,7.87,0.65,Alice,51.39,57.6,41.55,5.1,0.0,128.47,0.3,ISS9849,Bug,Low,1.0,7.33,Update UI,7.34,45.0,38.83,1.82,4.14,0.44,Resolve blocker,Tech debt,Security,1.44,4.5,Alice,14.59
SP5787,15,19.81,1.4,7.07,7.88,27.97,6.5,2.51,0.24,Frank,40.06,62.5,43.79,2.13,1.68,126.77,0.41,ISS9451,Story,High,3.8,8.17,Add feature,18.05,27.0,34.54,1.28,2.94,0.14,Resolve blocker,Tech debt,Bug,1.32,3.37,David,17.53
SP7056,5,57.97,27.06,46.68,8.22,47.74,1.78,3.53,0.48,Carol,44.91,47.27,29.2,6.25,4.23,144.42,0.52,ISS5736,Task,Low,3.12,10.51,Add feature,14.77,30.74,31.82,0.51,3.98,0.26,Develop feature,Tech debt,Backend,6.74,8.68,Frank,22.13
SP8494,29,45.21,15.42,34.11,1.2,58.99,1.72,5.92,0.47,Eve,59.28,31.83,47.52,4.01,3.62,157.03,0.4,ISS3609,Task,Medium,10.38,4.99,Add feature,14.91,38.79,30.03,0.86,3.09,0.39,Fix bug,Performance issue,Bug,2.21,9.94,Frank,21.39
